date,user_id,step,page,event
2020-02-24,980,1,homepage/events/info-taster-session-events/,NA
2020-02-24,980,2,homepage/,NA
2020-02-24,980,3,homepage/,NA
2020-02-20,982,0,homepage/,NA
2020-02-20,982,1,homepage/courses/full-stack-web-development/cost-and-funding/,NA
2020-02-20,982,2,homepage/courses/psd/,NA
2020-02-20,982,3,homepage/courses/,NA
2019-09-30,984,0,homepage/events/info-taster-session-events/,NA
2019-09-30,984,1,homepage/,NA
2019-09-30,984,2,homepage/events/info-taster-session-events/,NA
2019-09-30,984,3,homepage/events/info-taster-session-events/,NA
2019-10-14,985,0,homepage/da-announcement/,NA
2019-10-14,985,1,homepage/,NA
2019-10-14,985,2,homepage/events/info-taster-session-events/,NA
2019-11-19,988,0,homepage/events/info-taster-session-events/,NA
2019-11-19,988,1,homepage/events/info-taster-session-events/,NA
2019-11-19,988,2,homepage/,NA
2020-02-02,990,0,homepage/events/info-taster-session-events/,NA
2020-02-02,990,1,homepage/courses/psd/cost-and-funding/,NA
2020-02-02,990,2,homepage/courses/psd/,NA
2020-02-02,990,3,homepage/inverness/,NA
2020-01-15,991,0,homepage/courses/python-for-developers/,NA
2020-01-15,991,1,homepage/courses/full-stack-web-development/,NA
2020-01-15,991,2,homepage/events/info-taster-session-events/,NA
2020-01-15,991,3,homepage/,NA
2020-02-23,994,0,homepage/,NA
2020-02-23,994,1,homepage/the-codeclan-experience/a-typical-day/,NA
2020-02-23,994,2,homepage/events/edinburgh/,NA
2020-02-23,994,3,homepage/events/info-taster-session-events/,NA
2020-02-09,996,0,homepage/da-announcement/,NA
2020-02-09,996,1,homepage/events/info-taster-session-events/,NA
2020-02-09,996,2,homepage/da-announcement/,NA
2020-02-09,996,3,homepage/,NA
2019-09-02,997,0,homepage/,NA
2019-09-02,997,1,homepage/courses/statistical-modelling/,NA
2019-09-02,997,2,homepage/events/info-taster-session-events/,NA
2019-09-02,997,3,homepage/events/info-taster-session-events/,NA
2019-11-14,1000,0,homepage/events/info-taster-session-events/,NA
2019-11-14,1000,1,homepage/events/info-taster-session-events/,NA
2019-11-14,1000,2,homepage/events/info-taster-session-events/,NA
2019-11-14,1000,3,homepage/events/info-taster-session-events/,NA
2019-11-20,1002,0,homepage/events/edinburgh/,NA
2019-11-20,1002,1,homepage/courses/psd/thank-you-syllabus-download/,NA
2019-11-20,1002,2,homepage/,NA
2019-11-20,1002,3,homepage/events/glasgow/,NA
2020-01-10,1004,0,homepage/events/info-taster-session-events/,NA
2020-01-10,1004,1,homepage/events/info-taster-session-events/,NA
2020-01-10,1004,2,homepage/courses/psd/,NA
2020-01-10,1004,3,homepage/the-codeclan-experience/the-alumni/,NA
2020-01-14,1005,0,homepage/events/info-taster-session-events/,10
2020-01-14,1005,1,homepage/courses/python-for-developers/,10
2020-01-14,1005,2,homepage/events/glasgow/,10
2020-01-14,1005,3,homepage/,10
2019-10-01,1008,0,homepage/courses/,NA
2019-10-01,1008,1,homepage/events/info-taster-session-events/,NA
2019-10-03,1010,0,homepage/courses/psd/,NA
2019-10-03,1010,1,homepage/events/glasgow/,NA
2019-10-04,1012,0,homepage/events/alumni-events/,NA
2019-10-04,1012,1,homepage/events/edinburgh/,NA
2019-10-05,1014,0,homepage/,NA
2019-10-05,1014,1,homepage/digital-careers/,NA
2019-10-05,1016,0,homepage/courses/psd/,NA
2019-10-05,1016,1,homepage/,NA
2019-10-21,1017,0,homepage/events/info-taster-session-events/,NA
2019-10-21,1017,1,homepage/events/info-taster-session-events/,NA
2019-12-03,1019,0,homepage/events/,10
2019-12-03,1019,1,homepage/,10
2019-12-03,1022,0,homepage/updates/newsletter-thank-you/,10
2019-12-03,1022,1,homepage/events/info-taster-session-events/,10
2019-12-20,1023,0,homepage/courses/psd/apply/,NA
2019-12-20,1023,1,homepage/events/info-taster-session-events/,NA
2020-01-02,1026,0,homepage/events/info-taster-session-events/,NA
2020-01-02,1026,1,homepage/,NA
2020-01-14,1028,0,homepage/da-announcement/,10
2020-01-14,1028,1,homepage/glasgow/,10
2020-01-26,1030,0,homepage/events/info-taster-session-events/,NA
2020-01-26,1030,1,homepage/events/edinburgh/,NA
2020-01-27,1032,0,homepage/courses/edinburgh/,NA
2020-01-27,1032,1,homepage/,NA
2020-01-31,1033,0,homepage/events/,NA
2020-01-31,1033,1,homepage/courses/intro-to-r/,NA
2020-02-04,1036,0,homepage/courses/psd/,10
2020-02-04,1036,1,homepage/digital-careers/,10
2020-02-04,1038,0,homepage/da-announcement/cost-and-funding/,10
2020-02-04,1038,1,homepage/courses/psd/,10
2019-09-04,1039,0,homepage/da-announcement/,10
2019-09-04,1039,1,homepage/courses/,10
2019-09-04,1039,2,homepage/,10
2019-09-24,1042,0,homepage/digital-careers/,NA
2019-09-24,1042,1,homepage/events/info-taster-session-events/,NA
2019-09-24,1042,2,homepage/courses/statistical-modelling/,NA
2019-10-09,1044,0,homepage/,NA
2019-10-09,1044,1,homepage/events/info-taster-session-events/,NA
2019-10-09,1044,2,homepage/events/other-events/,NA
2019-11-16,1046,0,homepage/blog/category/whats-new/,NA
2019-11-16,1046,1,homepage/events/info-taster-session-events/,NA
2019-11-16,1046,2,homepage/events/,NA
2019-11-16,1047,0,homepage/da-announcement/,NA
2019-11-16,1047,1,homepage/events/info-taster-session-events/,NA
2019-11-16,1047,2,homepage/events/,NA
2019-11-27,1050,0,homepage/courses/psd/cost-and-funding/,NA
2019-11-27,1050,1,homepage/events/info-taster-session-events/,NA
2019-11-27,1050,2,homepage/blog/da-r-programming/,NA
2019-11-28,1051,0,homepage/events/info-taster-session-events/,NA
2019-11-28,1051,1,homepage/courses/psd/,NA
2019-11-28,1051,2,homepage/events/,NA
2019-11-28,1054,0,homepage/events/edinburgh/,NA
2019-11-28,1054,1,homepage/events/info-taster-session-events/,NA
2019-11-28,1054,2,homepage/events/info-taster-session-events/,NA
2019-12-25,1056,0,homepage/events/edinburgh/,NA
2019-12-25,1056,1,homepage/events/info-taster-session-events/,NA
2019-12-25,1056,2,homepage/events/info-taster-session-events/,NA
2019-12-29,1057,0,homepage/courses/,NA
2019-12-29,1057,1,homepage/courses/,NA
2019-12-29,1057,2,homepage/courses/psd/cost-and-funding/,NA
2020-01-02,1060,0,homepage/edinburgh/,NA
2020-01-02,1060,1,homepage/,NA
2020-01-02,1060,2,homepage/courses/psd/student-case-studies/,NA
2020-01-10,1062,0,homepage/funding/,NA
2020-01-10,1062,1,homepage/,NA
2020-01-10,1062,2,homepage/glasgow/,NA
2020-01-10,1064,0,homepage/courses/psd/,NA
2020-01-10,1064,1,homepage/events/info-taster-session-events/,NA
2020-01-10,1064,2,homepage/,NA
2020-01-10,1066,0,homepage/,NA
2020-01-10,1066,1,homepage/,NA
2020-01-10,1066,2,homepage/events/info-taster-session-events/,NA
2020-01-13,1068,0,homepage/da-announcement/,NA
2020-01-13,1068,1,homepage/events/,NA
2020-01-13,1068,2,homepage/,NA
2020-01-13,1070,0,homepage/courses/psd/student-case-studies/,NA
2020-01-13,1070,1,homepage/events/edinburgh/,NA
2020-01-13,1070,2,homepage/courses/psd/,NA
2020-01-14,1072,0,homepage/Edinburgh/,10
2020-01-14,1072,1,homepage/,10
2020-01-14,1072,2,homepage/events/info-taster-session-events/,10
2020-01-15,1074,0,homepage/courses/psd/,NA
2020-01-15,1074,1,homepage/courses/psd/apply/,NA
2020-01-15,1074,2,homepage/events/info-taster-session-events/,NA
2020-01-17,1076,0,homepage/events/,10
2020-01-17,1076,1,homepage/courses/python-for-developers/,10
2020-01-17,1076,2,homepage/enquire/,10
2020-01-30,1077,0,homepage/,NA
2020-01-30,1077,1,homepage/,NA
2020-01-30,1077,2,homepage/events/edinburgh/,NA
2020-02-03,1079,0,homepage/events/info-taster-session-events/,NA
2020-02-03,1079,1,homepage/,NA
2020-02-03,1079,2,homepage/,NA
2020-02-05,1082,0,homepage/courses/psd/,10
2020-02-05,1082,1,homepage/,10
2020-02-05,1082,2,homepage/events/,10
2020-02-26,1083,0,homepage/courses/,NA
2020-02-26,1083,1,homepage/,NA
2020-02-26,1083,2,homepage/courses/,NA
2019-10-26,1085,0,homepage/courses/psd/,NA
2019-10-26,1085,1,homepage/,NA
2019-10-26,1085,2,homepage/courses/,NA
2019-10-26,1085,3,homepage/events/info-taster-session-events/,NA
2019-11-03,1087,0,homepage/events/info-taster-session-events/,NA
2019-11-03,1087,1,homepage/events/other-events/,NA
2019-11-03,1087,2,homepage/,NA
2019-11-03,1087,3,homepage/events/info-taster-session-events/,NA
2019-12-11,1089,0,homepage/da-announcement/,NA
2019-12-11,1089,1,homepage/courses/psd/,NA
2019-12-11,1089,2,homepage/events/info-taster-session-events/,NA
2019-12-11,1089,3,homepage/da-announcement/apply-for-da/da_application_2,NA
2019-12-10,1092,0,homepage/,10
2019-12-10,1092,1,homepage/events/edinburgh/,10
2019-12-10,1092,2,homepage/courses/,10
2019-12-10,1092,3,homepage/events/info-taster-session-events/,10
2019-12-18,1094,0,homepage/events/info-taster-session-events/,NA
2019-12-18,1094,1,homepage/courses/browse-all-course-dates/,NA
2019-12-18,1094,2,homepage/blog/category/da/,NA
2019-12-18,1094,3,homepage/events/edinburgh/,NA
2019-09-04,1096,0,homepage/da-announcement/,10
2019-09-04,1096,1,homepage/events/info-taster-session-events/,10
2019-09-04,1096,2,homepage/events/,10
2019-09-04,1096,3,homepage/events/info-taster-session-events/,10
2020-01-04,1097,0,homepage/da-announcement/cost-and-funding/,NA
2020-01-04,1097,1,homepage/,NA
2020-01-04,1097,2,homepage/events/info-taster-session-events/,NA
2020-01-04,1097,3,homepage/events/info-taster-session-events/,NA
2019-12-09,1099,0,homepage/,NA
2019-12-09,1099,1,homepage/events/info-taster-session-events/,NA
2019-12-09,1099,2,homepage/events/info-taster-session-events/,NA
2019-12-09,1099,3,homepage/,NA
2019-12-09,1100,0,homepage/courses/psd/apply/,NA
2019-12-09,1100,1,homepage/,NA
2019-12-09,1100,2,homepage/events/info-taster-session-events/,NA
2019-12-09,1100,3,homepage/courses/full-stack-web-development/,NA
2019-09-15,1102,0,homepage/events/info-taster-session-events/,NA
2019-09-15,1102,1,homepage/events/info-taster-session-events/,NA
2019-09-15,1102,2,homepage/events/info-taster-session-events/,NA
2019-09-24,1104,0,homepage/the-codeclan-experience/a-typical-day/,NA
2019-09-24,1104,1,homepage/edinburgh/,NA
2019-09-24,1104,2,homepage/events/info-taster-session-events/,NA
2019-10-15,1105,0,homepage/events/info-taster-session-events/,NA
2019-10-15,1105,1,homepage/events/edinburgh/,NA
2019-10-15,1105,2,homepage/courses/psd/,NA
2019-11-20,1108,0,homepage/events/info-taster-session-events/,NA
2019-11-20,1108,1,homepage/da-announcement/,NA
2019-11-20,1108,2,homepage/events/info-taster-session-events/,NA
2019-12-10,1109,0,homepage/courses/edaid-apply/,10
2019-12-10,1109,1,homepage/,10
2019-12-10,1109,2,homepage/,10
2020-01-08,1112,0,homepage/events/info-taster-session-events/,NA
2020-01-08,1112,1,homepage/edinburgh/,NA
2020-01-08,1112,2,homepage/glasgow/,NA
2020-01-10,1114,0,homepage/events/info-taster-session-events/,NA
2020-01-10,1114,1,homepage/events/,NA
2020-01-10,1114,2,homepage/da-announcement/,NA
2020-01-12,1115,0,homepage/da-announcement/,NA
2020-01-12,1115,1,homepage/events/edinburgh/,NA
2020-01-12,1115,2,homepage/,NA
2020-01-23,1118,0,homepage/events/info-taster-session-events/,10
2020-01-23,1118,1,homepage/events/other-events/,10
2020-01-23,1118,2,homepage/events/info-taster-session-events/,10
2020-02-04,1119,0,homepage/events/info-taster-session-events/,10
2020-02-04,1119,1,homepage/events/info-taster-session-events/,10
2020-02-04,1119,2,homepage/events/edinburgh/,10
2020-02-12,1121,0,homepage/,10
2020-02-12,1121,1,homepage/events/info-taster-session-events/,10
2020-02-12,1121,2,homepage/courses/psd/,10
2019-09-03,1124,0,homepage/,NA
2019-09-03,1124,1,homepage/events/info-taster-session-events/,NA
2019-09-03,1124,2,homepage/events/edinburgh/,NA
2019-09-03,1124,3,homepage/courses/browse-all-course-dates/,NA
2019-09-09,1126,0,homepage/,NA
2019-09-09,1126,1,homepage/events/partner-events/,NA
2019-09-09,1126,2,homepage/blog/codeclan-da-course-diary-001/,NA
2019-09-09,1126,3,homepage/courses/psd/,NA
2019-09-23,1128,0,homepage/events/edinburgh/,NA
2019-09-23,1128,1,homepage/courses/psd/,NA
2019-09-23,1128,2,homepage/courses/psd/,NA
2019-09-23,1128,3,homepage/events/info-taster-session-events/,NA
2019-11-26,1129,0,homepage/events/glasgow/,NA
2019-11-26,1129,1,homepage/courses/,NA
2019-11-26,1129,2,homepage/courses/edinburgh/,NA
2019-11-26,1129,3,homepage/courses/psd/,NA
2020-01-05,1132,0,homepage/events/edinburgh/,NA
2020-01-05,1132,1,homepage/glasgow/,NA
2020-01-05,1132,2,homepage/Edinburgh/,NA
2020-01-05,1132,3,homepage/events/info-taster-session-events/,NA
2019-09-27,1134,0,homepage/events/info-taster-session-events/,NA
2019-09-27,1134,1,homepage/events/info-taster-session-events/,NA
2019-09-27,1134,2,homepage/about-us/our-team/our-board/,NA
2019-09-27,1134,3,homepage/events/info-taster-session-events/,NA
2019-09-27,1135,0,homepage/events/info-taster-session-events/,NA
2019-09-27,1135,1,homepage/,NA
2019-09-27,1135,2,homepage/,NA
2019-09-27,1135,3,homepage/events/info-taster-session-events/,NA
2020-01-09,1138,0,homepage/events/info-taster-session-events/,NA
2020-01-09,1138,1,homepage/events/info-taster-session-events/,NA
2020-01-09,1138,2,homepage/black-friday-lottery/,NA
2020-01-09,1138,3,homepage/events/,NA
2019-10-27,1139,0,homepage/events/other-events/,NA
2019-10-27,1139,1,homepage/,NA
2019-10-27,1139,2,homepage/da-announcement/,NA
2019-10-27,1139,3,homepage/events/glasgow/,NA
2020-01-05,1142,0,homepage/events/info-taster-session-events/,NA
2020-01-05,1142,1,homepage/events/,NA
2020-01-05,1142,2,homepage/events/info-taster-session-events/,NA
2020-01-05,1142,3,homepage/for-employers/upskill-your-staff/,NA
2020-02-24,1144,0,homepage/events/glasgow/,NA
2020-02-24,1144,1,homepage/events/info-taster-session-events/,NA
2020-02-24,1144,2,homepage/courses/psd/,NA
2020-02-24,1144,3,homepage/da-announcement/,NA
2019-09-25,1146,0,homepage/da-announcement/,NA
2019-09-25,1146,1,homepage/,NA
2019-09-25,1146,2,homepage/events/info-taster-session-events/,NA
2019-09-25,1146,3,homepage/events/glasgow/,NA
2020-01-01,1148,0,homepage/courses/psd/,NA
2020-01-01,1148,1,homepage/for-employers/,NA
2020-01-01,1148,2,homepage/events/info-taster-session-events/,NA
2020-01-01,1148,3,homepage/events/info-taster-session-events/,NA
2020-02-03,1150,0,homepage/events/info-taster-session-events/,NA
2020-02-03,1150,1,homepage/courses/edinburgh/,NA
2020-02-03,1150,2,homepage/events/info-taster-session-events/,NA
2020-02-03,1150,3,homepage/da-announcement/apply-for-da/,NA
2019-11-29,1151,0,homepage/,NA
2019-11-29,1151,1,homepage/courses/psd/,NA
2019-11-29,1151,2,homepage/events/,NA
2019-11-29,1151,3,homepage/courses/,NA
2019-11-17,1154,0,homepage/events/info-taster-session-events/,NA
2019-11-17,1154,1,homepage/events/info-taster-session-events/,NA
2019-11-17,1154,2,homepage/courses/psd/cost-and-funding/,NA
2019-11-17,1154,3,homepage/events/info-taster-session-events/,NA
2020-02-03,1156,0,homepage/courses/full-stack-web-development/,NA
2020-02-03,1156,1,homepage/,NA
2020-02-03,1156,2,homepage/da-announcement/,NA
2020-02-03,1156,3,homepage/events/info-taster-session-events/,NA
2019-09-11,1158,0,homepage/courses/edinburgh/,NA
2019-09-11,1158,1,homepage/,NA
2019-09-11,1158,2,homepage/,NA
2020-02-04,1160,0,homepage/da-announcement/,10
2020-02-04,1160,1,homepage/courses/psd/,10
2020-02-04,1160,2,homepage/courses/psd/,10
2020-01-05,1162,0,homepage/events/info-taster-session-events/,NA
2020-01-05,1162,1,homepage/courses/full-stack-web-development/,NA
2020-01-05,1162,2,homepage/courses/psd/,NA
2020-01-05,1162,3,homepage/edinburgh/,NA
2019-12-04,1164,0,homepage/courses/psd/,10
2019-12-04,1164,1,homepage/events/info-taster-session-events/,10
2019-12-04,1164,2,homepage/courses/psd/apply/,10
2019-12-04,1164,3,homepage/events/info-taster-session-events/,10
2020-01-06,1166,0,homepage/events/glasgow/,NA
2020-01-06,1166,1,homepage/,NA
2020-01-06,1166,2,homepage/,NA
2020-01-06,1166,3,homepage/da-announcement/,NA
2020-01-07,1167,0,homepage/blog/category/da/,NA
2020-01-07,1167,1,homepage/events/glasgow/,NA
2020-01-07,1167,2,homepage/for-employers/client-xperience/,NA
2020-01-07,1167,3,homepage/events/info-taster-session-events/,NA
2020-02-24,1170,0,homepage/events/,NA
2020-02-24,1170,1,homepage/events/info-taster-session-events/,NA
2020-02-24,1170,2,homepage/the-codeclan-experience/the-alumni/,NA
2020-02-24,1170,3,homepage/events/,NA
2020-01-23,1172,0,homepage/events/,10
2020-01-23,1172,1,homepage/events/info-taster-session-events/,10
2020-01-23,1172,2,homepage/courses/full-stack-web-development/cost-and-funding/,10
2020-01-23,1172,3,homepage/,10
2019-12-13,1174,0,homepage/about-us/join-us/,NA
2019-12-13,1174,1,homepage/events/info-taster-session-events/,NA
2019-12-13,1174,2,homepage/events/glasgow/,NA
2019-12-13,1174,3,homepage/events/,NA
2019-09-24,1176,0,homepage/events/info-taster-session-events/,NA
2019-09-24,1176,1,homepage/events/edinburgh/,NA
2019-09-24,1176,2,homepage/events/info-taster-session-events/,NA
2019-09-24,1176,3,homepage/events/info-taster-session-events/,NA
2020-02-24,1178,0,homepage/glasgow/,NA
2020-02-24,1178,1,homepage/,NA
2020-02-24,1178,2,homepage/events/info-taster-session-events/,NA
2020-02-24,1178,3,homepage/da-announcement/,NA
2020-02-03,1179,0,homepage/events/,NA
2020-02-03,1179,1,homepage/events/info-taster-session-events/,NA
2020-02-03,1179,2,homepage/da-announcement/,NA
2020-02-03,1179,3,homepage/courses/psd/,NA
2019-12-20,1182,0,homepage/courses/psd/,NA
2019-12-20,1182,1,homepage/events/info-taster-session-events/,NA
2019-12-20,1182,2,homepage/courses/full-stack-web-development/,NA
2019-10-01,1184,0,homepage/,NA
2019-10-01,1184,1,homepage/courses/,NA
2019-10-01,1184,2,homepage/courses/full-stack-web-development/,NA
2019-10-01,1184,3,homepage/da-announcement/,NA
2019-10-03,1186,0,homepage/events/glasgow/,NA
2019-10-03,1186,1,homepage/Edinburgh/,NA
2019-10-03,1186,2,homepage/courses/psd/,NA
2019-10-03,1186,3,homepage/events/info-taster-session-events/,NA
2019-11-14,1188,0,homepage/events/info-taster-session-events/,NA
2019-11-14,1188,1,homepage/events/info-taster-session-events/,NA
2019-11-14,1188,2,homepage/events/info-taster-session-events/,NA
2019-11-14,1188,3,homepage/,NA
2020-01-31,1189,0,homepage/events/info-taster-session-events/,NA
2020-01-31,1189,1,homepage/,NA
2020-01-31,1189,2,homepage/events/glasgow/,NA
2020-01-31,1189,3,homepage/events/glasgow/,NA
2020-01-31,1190,0,homepage/courses/python-for-developers/,NA
2020-01-31,1190,1,homepage/events/info-taster-session-events/,NA
2020-01-31,1190,2,homepage/courses/psd/apply/course_application_2,NA
2020-01-31,1190,3,homepage/,NA
2019-10-11,1191,0,homepage/events/edinburgh/,NA
2019-10-11,1191,1,homepage/courses/edinburgh/,NA
2019-10-11,1191,2,homepage/events/info-taster-session-events/,NA
2019-10-11,1191,3,homepage/events/edinburgh/,NA
2019-10-17,1193,0,homepage/events/,NA
2019-10-17,1193,1,homepage/,NA
2019-10-17,1193,2,homepage/,NA
2019-10-17,1193,3,homepage/courses/statistical-modelling/,NA
2019-11-01,1195,0,homepage/events/info-taster-session-events/,NA
2019-11-01,1195,1,homepage/courses/edinburgh/,NA
2019-11-01,1195,2,homepage/glasgow/,NA
2019-11-01,1195,3,homepage/courses/,NA
2020-01-12,1198,0,homepage/courses/,NA
2020-01-12,1198,1,homepage/glasgow/,NA
2020-01-12,1198,2,homepage/events/info-taster-session-events/,NA
2020-01-12,1198,3,homepage/for-employers/employer-case-studies/,NA
2020-01-30,1200,0,homepage/,NA
2020-01-30,1200,1,homepage/,NA
2020-01-30,1200,2,homepage/,NA
2020-01-30,1200,3,homepage/courses/psd/,NA
2020-01-18,1202,0,homepage/,NA
2020-01-18,1202,1,homepage/courses/,NA
2020-01-18,1202,2,homepage/courses/edinburgh/,NA
2020-01-18,1202,3,homepage/,NA
2019-09-17,1204,0,homepage/the-codeclan-experience/,NA
2019-09-17,1204,1,homepage/,NA
2019-09-17,1204,2,homepage/events/info-taster-session-events/,NA
2019-09-17,1204,3,homepage/about-us/join-us/,NA
2019-10-27,1205,0,homepage/glasgow/,NA
2019-10-27,1205,1,homepage/courses/psd/,NA
2019-10-27,1205,2,homepage/events/,NA
2019-10-27,1205,3,homepage/events/glasgow/,NA
2019-09-28,1208,0,homepage/events/info-taster-session-events/,NA
2019-09-28,1208,1,homepage/events/glasgow/,NA
2019-09-28,1208,2,homepage/courses/psd/,NA
2019-09-28,1208,3,homepage/enquire/,NA
2019-09-29,1210,0,homepage/the-codeclan-experience/a-typical-day/,NA
2019-09-29,1210,1,homepage/courses/psd/,NA
2019-09-29,1210,2,homepage/courses/browse-all-course-dates/,NA
2019-09-29,1210,3,homepage/for-employers/upskill-your-staff/,NA
2020-01-12,1211,0,homepage/events/glasgow/,NA
2020-01-12,1211,1,homepage/events/info-taster-session-events/,NA
2020-01-12,1211,2,homepage/events/info-taster-session-events/,NA
2020-01-12,1211,3,homepage/courses/edinburgh/,NA
2020-01-14,1213,0,homepage/events/info-taster-session-events/,10
2020-01-14,1213,1,homepage/events/,10
2020-01-14,1213,2,homepage/events/partner-events/,10
2020-01-14,1213,3,homepage/events/info-taster-session-events/,10
2020-02-03,1216,0,homepage/events/info-taster-session-events/,NA
2020-02-03,1216,1,homepage/events/edinburgh/,NA
2020-02-03,1216,2,homepage/events/info-taster-session-events/,NA
2020-02-03,1216,3,homepage/,NA
2020-02-03,1217,0,homepage/courses/,NA
2020-02-03,1217,1,homepage/courses/psd/,NA
2020-02-03,1217,2,homepage/events/info-taster-session-events/,NA
2020-02-03,1217,3,homepage/events/glasgow/,NA
2019-09-04,1220,0,homepage/events/info-taster-session-events/,10
2019-09-04,1220,1,homepage/events/edinburgh/,10
2019-09-04,1220,2,homepage/da-announcement/,10
2019-09-04,1220,3,homepage/courses/psd/,10
2019-11-27,1221,0,homepage/,NA
2019-11-27,1221,1,homepage/events/glasgow/,NA
2019-11-27,1221,2,homepage/events/info-taster-session-events/,NA
2019-11-27,1221,3,homepage/courses/psd/apply/course_application_1,NA
2020-01-20,1223,0,homepage/events/glasgow/,NA
2020-01-20,1223,1,homepage/courses/psd/,NA
2020-01-20,1223,2,homepage/courses/psd/,NA
2020-01-20,1223,3,homepage/courses/psd/thank-you-syllabus-download/,NA
2020-02-05,1226,0,homepage/events/info-taster-session-events/,10
2020-02-05,1226,1,homepage/events/edinburgh/,10
2020-02-05,1226,2,homepage/events/info-taster-session-events/,10
2020-02-05,1226,3,homepage/da-announcement/apply-for-da/,10
2019-12-10,1227,0,homepage/events/info-taster-session-events/,10
2019-12-10,1227,1,homepage/events/info-taster-session-events/,10
2019-12-10,1227,2,homepage/glasgow/,10
2019-12-10,1227,3,homepage/glasgow/,10
2019-10-14,1229,0,homepage/courses/psd/career-support/,NA
2019-10-14,1229,1,homepage/events/glasgow/,NA
2019-10-14,1229,2,homepage/courses/psd/,NA
2019-10-14,1229,3,homepage/events/edinburgh/,NA
2020-01-28,1232,0,homepage/,NA
2020-01-28,1232,1,homepage/digital-careers/,NA
2020-01-28,1232,2,homepage/,NA
2020-01-28,1232,3,homepage/,NA
2020-02-03,1234,0,homepage/events/info-taster-session-events/,NA
2020-02-03,1234,1,homepage/about-us/join-us/,NA
2020-02-03,1234,2,homepage/the-codeclan-experience/a-typical-day/,NA
2020-02-03,1234,3,homepage/,NA
2020-01-20,1236,0,homepage/courses/ux-design-fundamentals/,NA
2020-01-20,1236,1,homepage/digital-careers/ux-consultant/,NA
2020-01-20,1236,2,homepage/,NA
2019-11-18,1238,0,homepage/courses/psd/cost-and-funding/,NA
2019-11-18,1238,1,homepage/courses/psd/,NA
2019-11-18,1238,2,homepage/events/info-taster-session-events/,NA
2019-11-18,1238,3,homepage/events/info-taster-session-events/,NA
2019-11-25,1240,0,homepage/Edinburgh/,NA
2019-11-25,1240,1,homepage/,NA
2019-11-25,1240,2,homepage/,NA
2019-11-25,1240,3,homepage/courses/psd/thank-you-syllabus-download/,NA
2019-12-30,1241,0,homepage/events/glasgow/,NA
2019-12-30,1241,1,homepage/events/,NA
2019-12-30,1241,2,homepage/da-announcement/,NA
2019-09-09,1244,0,homepage/the-codeclan-experience/a-typical-day/,NA
2019-09-09,1244,1,homepage/,NA
2019-09-09,1244,2,homepage/da-announcement/,NA
2019-09-09,1244,3,homepage/events/info-taster-session-events/,NA
2019-12-30,1245,0,homepage/events/info-taster-session-events/,NA
2019-12-30,1245,1,homepage/da-announcement/,NA
2019-12-30,1245,2,homepage/events/edinburgh/,NA
2019-12-30,1245,3,homepage/events/info-taster-session-events/,NA
2020-01-29,1248,0,homepage/events/info-taster-session-events/,10
2020-01-29,1248,1,homepage/events/,10
2020-01-29,1248,2,homepage/events/info-taster-session-events/,10
2020-01-29,1248,3,homepage/courses/,10
2019-09-07,1250,0,homepage/events/info-taster-session-events/,NA
2019-09-07,1250,1,homepage/courses/,NA
2019-09-07,1250,2,homepage/edinburgh/,NA
2019-09-07,1250,3,homepage/,NA
2020-02-21,1252,0,homepage/da-announcement/,NA
2020-02-21,1252,1,homepage/courses/psd/,NA
2020-02-21,1252,2,homepage/courses/r-programming/,NA
2020-02-21,1252,3,homepage/events/info-taster-session-events/,NA
2019-09-09,1254,0,homepage/courses/understanding-software-development/,NA
2019-09-09,1254,1,homepage/events/info-taster-session-events/,NA
2019-09-09,1254,2,homepage/events/info-taster-session-events/,NA
2019-09-09,1254,3,homepage/blog/codeclan-da-course-diary-001/,NA
2020-02-25,1256,0,homepage/events/info-taster-session-events/,NA
2020-02-25,1256,1,homepage/courses/full-stack-web-development/,NA
2020-02-25,1256,2,homepage/events/info-taster-session-events/,NA
2020-02-26,1258,0,homepage/events/info-taster-session-events/,NA
2020-02-26,1258,1,homepage/events/,NA
2020-02-26,1258,2,homepage/courses/psd/,NA
2020-02-26,1258,3,homepage/events/,NA
2019-09-05,1260,0,homepage/Glasgow/,NA
2019-09-05,1260,1,homepage/events/edinburgh/,NA
2019-09-05,1260,2,homepage/courses/psd/,NA
2019-09-05,1260,3,homepage/for-employers/,NA
2019-09-15,1262,0,homepage/events/glasgow/,NA
2019-09-15,1262,1,homepage/courses/psd/,NA
2019-09-15,1262,2,homepage/courses/psd/,NA
2019-09-15,1262,3,homepage/events/info-taster-session-events/,NA
2019-09-09,1264,0,homepage/events/info-taster-session-events/,NA
2019-09-09,1264,1,homepage/events/info-taster-session-events/,NA
2019-09-09,1264,2,homepage/events/info-taster-session-events/,NA
2019-09-09,1264,3,homepage/da-announcement/,NA
2019-12-28,1265,0,homepage/events/,NA
2019-12-28,1265,1,homepage/events/info-taster-session-events/,NA
2019-12-28,1265,2,homepage/courses/psd/,NA
2019-12-28,1265,3,homepage/the-codeclan-experience/the-alumni/,NA
2019-09-17,1268,0,homepage/events/info-taster-session-events/,NA
2019-09-17,1268,1,homepage/courses/psd/,NA
2019-12-18,1270,0,homepage/events/info-taster-session-events/,NA
2019-12-18,1270,1,homepage/courses/psd/,NA
2019-12-18,1270,2,homepage/courses/psd/,NA
2019-12-18,1270,3,homepage/events/info-taster-session-events/,NA
