date,exit_page_path,page_depth,exits,exit_rate,avg_session_duration
2019-12-07,/digital-careers,1,1,14.285714285714285,554
2019-12-07,/blog,2,1,100,0
2019-12-07,/blog,1,1,100,0
2019-12-07,//da-announcement,1,3,20,155
2019-12-07,/events,8,1,33.33333333333333,232
2019-12-07,/courses,1,1,9.090909090909092,2199
2019-12-07,/courses,4,3,14.285714285714285,380.3333333333333
2019-12-07,/black-friday-lottery,1,1,50,308
2019-12-07,/blog,2,1,100,0
2019-12-07,/courses,3,1,100,0
2019-12-07,/courses,6,1,33.33333333333333,31
2019-12-07,/blog,1,3,100,0
2019-12-07,/blog,3,3,100,0
2019-12-07,//da-announcement,1,1,50,53
2019-12-07,/courses,3,4,100,0
2019-12-07,//da-announcement,3,1,25,64
2019-12-07,//da-announcement,7,1,50,77
2019-12-07,/courses,1,1,11.11111111111111,219
2019-12-07,/blog,3,1,4.166666666666666,3283
2019-12-07,/courses,6,1,100,0
2019-12-07,/for-employers,9,1,100,0
2019-12-07,/glasgow,1,1,100,0
2019-12-07,/about,2,1,33.33333333333333,57
2019-12-07,//da-announcement,3,1,16.666666666666664,622
2019-12-07,/blog,4,1,33.33333333333333,327
2019-12-07,/blog,5,1,33.33333333333333,38
2019-12-07,/blog,10,1,25,104
2019-12-07,//da-announcement,4,1,100,0
2019-12-07,/courses,3,1,16.666666666666664,197
2019-12-07,/admissions-track,8,3,50,39.5
2019-12-07,/courses,2,2,100,0
2019-12-07,/events,1,2,50,300
2019-12-07,/about,8,4,100,0
2019-12-07,/pre-course-work,2,3,50,394.6666666666667
2019-12-07,/courses,3,2,12.5,385
2019-12-07,/events,1,2,50,12
2019-12-07,/courses,4,1,33.33333333333333,68
2019-12-07,/blog,1,1,100,0
2019-12-07,/about,2,1,50,20
2019-12-07,/for-employers,4,1,20,389
2019-12-07,/black-friday-lottery,1,1,100,0
2019-12-07,/courses,2,1,12.5,156
2019-12-07,/events,2,1,100,17.5
2019-12-07,/courses,1,1,10,675
2019-12-07,/courses,2,1,100,0
2019-12-07,/blog,3,1,25,16
2019-12-07,/blog,6,2,100,0
2019-12-07,/courses,3,1,25,184
2019-12-07,/courses,4,1,50,14
2019-12-07,/courses,3,1,9.090909090909092,539
2019-12-07,/courses,7,2,25,87.5
2019-12-07,/about,4,1,100,0
2019-12-07,/blog,1,1,100,0
2019-12-07,/courses,6,1,14.285714285714285,205
2019-12-07,//da-announcement,3,2,100,0
2019-12-07,/about,4,1,14.285714285714285,135
2019-12-07,/courses,1,1,16.666666666666664,1077
2019-12-07,//da-announcement,2,3,33.33333333333333,242.66666666666666
2019-12-07,/courses,3,2,100,0
2019-12-07,/courses,1,3,50,82
2019-12-07,/courses,6,1,50,53
2019-12-07,//da-announcement,1,1,10,257
2019-12-07,/courses,2,1,20,443
2019-12-07,/pre-course-work,1,33,100,0
2019-12-07,/courses,1,1,4.761904761904762,1274
2019-12-07,/events,2,2,50,91
2019-12-07,/blog,3,1,16.666666666666664,230
2019-12-07,/blog,1,1,100,0
2019-12-07,/for-employers,2,1,50,50
2019-12-07,/digital-careers,5,5,100,0
2019-12-07,/courses,2,1,33.33333333333333,19
2019-12-07,/events,4,1,33.33333333333333,14
2019-12-07,/courses,2,2,16.666666666666664,169
2019-12-07,/about,4,1,6.25,775
2019-12-07,/courses,3,15,100,0
2019-12-07,/events,3,1,33.33333333333333,86
2019-12-08,/glasgow,1,5,100,0
2019-12-08,/events,10,1,12.5,124
2019-12-08,/courses,2,7,100,0
2019-12-08,/courses,3,1,50,3
2019-12-08,/courses,4,3,25,184.66666666666666
2019-12-08,/courses,5,2,50,34
2019-12-08,/courses,7,4,25,93
2019-12-08,//da-announcement,1,1,25,98
2019-12-08,/blog,3,1,100,0
2019-12-08,/courses,2,1,14.285714285714285,1496
2019-12-08,/courses,3,1,33.33333333333333,69
2019-12-08,/glasgow,1,1,100,0
2019-12-08,/courses,1,1,25,43
2019-12-08,/admissions-track,3,3,100,0
2019-12-08,/admissions-track,2,3,50,43
2019-12-08,/courses,1,1,20,802
2019-12-08,/about,1,2,100,0
2019-12-08,/events,1,1,33.33333333333333,35
2019-12-08,/courses,1,1,50,13
2019-12-08,/about,1,3,100,0
2019-12-08,/events,2,2,100,0
2019-12-08,/courses,3,1,11.11111111111111,202
2019-12-08,/blog,2,4,100,0
2019-12-08,/admissions-track,1,1,50,647
2019-12-08,/blog,7,1,100,0
2019-12-08,/pre-course-work,1,1,50,412
2019-12-08,/admissions-track,1,1,14.285714285714285,306
2019-12-08,/digital-careers,1,1,100,0
2019-12-08,/courses,1,1,33.33333333333333,120
2019-12-08,/courses,1,1,33.33333333333333,37
2019-12-08,/courses,8,3,33.33333333333333,509.3333333333333
2019-12-08,/about,1,1,50,22
2019-12-08,/about,1,2,25,487.5
2019-12-08,/courses,3,1,100,0
2019-12-08,/courses,4,1,50,55
2019-12-08,/courses,8,2,16.666666666666664,606
2019-12-08,/courses,1,2,16.666666666666664,599
2019-12-08,/courses,3,1,100,0
2019-12-08,/about,11,1,100,0
2019-12-08,/glasgow,5,1,100,0
2019-12-08,/blog,8,2,50,70.5
2019-12-08,/for-employers,1,1,20,40
2019-12-08,/courses,2,1,12.5,443
2019-12-08,//da-announcement,4,1,4.166666666666666,1832
2019-12-08,/about,5,1,12.5,376
2019-12-08,/courses,4,1,12.5,1806
2019-12-08,/about,3,1,100,0
2019-12-08,//da-announcement,1,1,10,155
2019-12-08,/blog,10,1,11.11111111111111,1010
2019-12-08,/for-employers,14,2,50,22.5
2019-12-08,/about,2,1,14.285714285714285,260
2019-12-08,/courses,4,1,33.33333333333333,77
2019-12-08,/blog,5,1,100,0
2019-12-08,/about,6,1,100,0
2019-12-08,/blog,1,1,100,0
2019-12-08,/blog,2,1,16.666666666666664,140
2019-12-08,/blog,21,1,14.285714285714285,1988
2019-12-08,/blog,3,1,33.33333333333333,2
2019-12-08,/for-employers,3,1,50,2
2019-12-08,/for-employers,7,1,100,0
2019-12-08,/blog,9,3,100,0
2019-12-08,/for-employers,10,1,25,176
2019-12-08,/courses,1,1,33.33333333333333,92
2019-12-08,/glasgow,3,2,100,0
2019-12-08,/courses,4,2,25,496.5
2019-12-08,/pre-course-work,1,19,100,0
2019-12-08,/about,3,1,14.285714285714285,224
2019-12-08,/courses,4,1,9.090909090909092,160
2019-12-08,/blog,21,1,11.11111111111111,339
2019-12-08,/courses,1,2,11.11111111111111,81
2019-12-08,/events,13,1,100,0
2019-12-08,//da-announcement,3,1,100,0
2019-12-08,/blog,1,1,33.33333333333333,83
2019-12-08,//da-announcement,3,1,12.5,159
2019-12-08,/courses,1,2,20,134.5
2019-12-08,/about,4,1,33.33333333333333,72
2019-12-08,/events,1,6,50,295
2019-12-08,/blog,3,1,100,0
2019-12-08,/courses,1,1,20,109
2019-12-08,/courses,5,4,14.285714285714285,215.6
2019-12-08,/events,1,1,8.333333333333332,647
2019-12-08,/courses,11,1,25,59
2019-12-08,/courses,2,2,100,0
2019-12-08,/blog,3,5,100,0
2019-12-08,/courses,6,1,25,70
2019-12-08,/courses,7,1,20,80
2019-12-08,/events,1,1,33.33333333333333,48
2019-12-08,/courses,1,2,33.33333333333333,123.5
2019-12-08,/digital-careers,1,1,9.090909090909092,2374
2019-12-08,//da-announcement,1,1,33.33333333333333,16
2019-12-08,/events,2,1,33.33333333333333,83
2019-12-08,/glasgow,3,3,100,0
2019-12-08,/courses,4,2,25,135
2019-12-08,/courses,1,1,10,1256
2019-12-08,/about,2,2,33.33333333333333,88.5
2019-12-08,/courses,1,1,100,0
2019-12-08,/courses,7,2,33.33333333333333,82.5
2019-12-08,/courses,3,1,100,0
2019-12-08,/edinburgh,1,1,100,0
2019-12-08,/courses,5,1,14.285714285714285,154
2019-12-08,/courses,3,1,33.33333333333333,82
2019-12-08,/about,3,2,20,396
2019-12-08,/courses,1,1,25,101
2019-12-08,/courses,11,1,14.285714285714285,131
2019-12-08,/courses,4,1,100,0
2019-12-08,/blog,1,1,100,0
2019-12-08,//da-announcement,3,1,50,15
2019-12-08,/blog,4,1,100,0
2019-12-08,//da-announcement,2,2,25,78
2019-12-08,/events,4,6,100,0
2019-12-08,/about,2,2,20,171
2019-12-08,/courses,1,1,12.5,143
2019-12-08,/courses,7,1,25,99
2019-12-08,/courses,1,1,50,12
2019-12-08,/events,2,3,100,0
2019-12-08,//da-announcement,3,2,14.285714285714285,162.5
2019-12-08,/blog,1,3,33.33333333333333,271.8
2019-12-08,/about,1,2,25,142.5
2019-12-08,/about,2,2,100,0
2019-12-08,/for-employers,5,1,33.33333333333333,55
2019-12-09,/courses,1,1,33.33333333333333,266
2019-12-09,/admissions-track,12,4,100,0
2019-12-09,/courses,17,1,50,8
2019-12-09,/courses,2,1,100,0
2019-12-09,/glasgow,3,1,50,73
2019-12-09,/glasgow,4,1,50,24
2019-12-09,/events,5,1,10,705
2019-12-09,/courses,7,2,50,7
2019-12-09,/about,1,1,16.666666666666664,50
2019-12-09,/events,2,1,25,20
2019-12-09,/courses,6,1,9.090909090909092,399
2019-12-09,/glasgow,1,1,33.33333333333333,14
2019-12-09,/blog,3,1,100,0
2019-12-09,/for-employers,1,1,100,0
2019-12-09,/courses,2,9,50,15.777777777777779
2019-12-09,/courses,3,1,33.33333333333333,204
2019-12-09,//da-announcement,5,1,20,195
2019-12-09,//da-announcement,1,11,50,341.27272727272725
2019-12-09,/blog,4,1,100,0
2019-12-09,/courses,1,1,100,0
2019-12-09,/courses,2,9,100,0
2019-12-09,/about,7,1,25,389
2019-12-09,/about,2,7,100,0
2019-12-09,/digital-careers,7,1,33.33333333333333,87
2019-12-09,/blog,3,3,100,0
2019-12-09,/courses,2,2,50,3
2019-12-09,/courses,4,1,100,0
2019-12-09,/glasgow,1,1,100,0
2019-12-09,//da-announcement,1,1,50,18
2019-12-09,/store,2,1,100,0
2019-12-09,/courses,3,2,25,162.5
2019-12-09,/courses,1,10,50,32.55555555555556
2019-12-09,/courses,1,1,100,0
2019-12-09,/courses,1,1,33.33333333333333,61
2019-12-09,/courses,1,1,14.285714285714285,969
2019-12-09,/about,1,3,50,23.666666666666668
2019-12-09,/courses,1,1,25,294
2019-12-09,/about,1,1,25,32
2019-12-09,//da-announcement,1,5,50,17
2019-12-09,/digital-careers,1,1,16.666666666666664,482
2019-12-09,/events,2,1,100,0
2019-12-09,//da-announcement,7,11,50,341.27272727272725
2019-12-09,/blog,1,1,100,0
2019-12-09,/blog,10,1,50,46
2019-12-09,//da-announcement,11,82,100,0
2019-12-09,//da-announcement,2,1,7.6923076923076925,1535
2019-12-09,/blog,1,9,100,0
2019-12-09,/courses,13,1,33.33333333333333,100
2019-12-09,/blog,2,4,100,0
2019-12-09,/blog,1,1,100,0
2019-12-09,/courses,17,1,14.285714285714285,95
2019-12-09,/courses,2,1,100,0
2019-12-09,/digital-careers,6,1,50,571
2019-12-09,/digital-careers,9,1,8.333333333333332,866
2019-12-09,/courses,8,1,100,0
2019-12-09,/courses,3,3,25,667.3333333333334
2019-12-09,/events,4,1,100,0
2019-12-09,/courses,5,1,33.33333333333333,18
2019-12-09,/blog,1,13,100,0
2019-12-09,/about,1,1,14.285714285714285,217
2019-12-09,/courses,2,1,7.6923076923076925,141
2019-12-09,/pre-course-work,20,15,100,0
2019-12-09,/events,5,1,14.285714285714285,519
2019-12-09,/blog,7,1,12.5,1184
2019-12-09,/blog,1,1,100,0
2019-12-09,/pre-course-work,2,1,50,1368
2019-12-09,/courses,5,2,33.33333333333333,28
2019-12-09,/glasgow,1,2,100,0
2019-12-09,/courses,12,3,14.285714285714285,380.3333333333333
2019-12-09,/blog,3,1,14.285714285714285,167
2019-12-09,/events,4,1,100,0
2019-12-09,/blog,5,1,6.25,441
2019-12-09,/digital-careers,6,1,50,16
2019-12-09,/courses,1,2,100,0
2019-12-09,/courses,18,1,12.5,489
2019-12-09,/blog,3,1,100,0
2019-12-09,/admissions-track,5,4,100,0
2019-12-09,/blog,1,1,100,0
2019-12-09,/glasgow,3,5,100,0
2019-12-09,/courses,2,1,25,147
2019-12-09,/courses,4,2,14.285714285714285,180.5
2019-12-09,/blog,5,1,25,250
2019-12-09,/blog,3,1,100,0
2019-12-09,/courses,4,1,100,0
2019-12-09,/events,5,1,100,0
2019-12-09,//da-announcement,1,1,25,59
2019-12-09,/black-friday-lottery,2,1,25,62
2019-12-09,//da-announcement,3,1,100,0
2019-12-09,//da-announcement,4,3,50,5
2019-12-09,/blog,1,1,50,95
2019-12-09,/courses,6,1,100,0
2019-12-09,/events,2,1,14.285714285714285,241
2019-12-09,/courses,2,1,10,215
2019-12-09,/courses,4,1,100,0
2019-12-09,/admissions-track,1,1,20,740
2019-12-09,/pre-course-work,2,2,100,0
2019-12-09,/glasgow,7,2,100,0
2019-12-09,/courses,1,1,9.090909090909092,103
2019-12-09,/black-friday-lottery,2,1,100,0
2019-12-09,//da-announcement,3,1,12.5,164
2019-12-09,/courses,4,1,33.33333333333333,49
2019-12-09,/courses,6,1,16.666666666666664,85
2019-12-09,//da-announcement,7,1,20,81
2019-12-09,/blog,8,1,100,0
2019-12-09,/pre-course-work,1,1,50,1646
2019-12-09,/pre-course-work,1,2,50,16
2019-12-09,/courses,1,8,100,0
2019-12-09,/events,5,1,33.33333333333333,76
2019-12-09,/black-friday-lottery,1,1,10,265
2019-12-09,/courses,3,1,50,224
2019-12-09,/courses,8,2,50,28
2019-12-09,/blog,1,1,50,1629
2019-12-09,/edinburgh,3,1,100,0
2019-12-09,/courses,6,1,25,45
2019-12-09,/blog,3,2,50,41.5
2019-12-09,/courses,3,1,25,121
2019-12-09,//da-announcement,6,1,100,0
2019-12-09,//da-announcement,3,1,20,129
2019-12-09,/blog,2,1,25,883
2019-12-09,/blog,1,2,100,0
2019-12-09,/blog,2,2,100,0
2019-12-09,/courses,3,1,10,772
2019-12-09,//da-announcement,1,2,33.33333333333333,70
2019-12-09,//da-announcement,10,1,25,112
2019-12-09,/blog,2,22,100,0
2019-12-09,/blog,5,1,50,186
2019-12-09,/about,8,4,50,10.75
2019-12-09,/pre-course-work,2,19,100,0
2019-12-09,/blog,1,1,100,0
2019-12-09,/courses,1,1,14.285714285714285,89
2019-12-09,/blog,1,5,100,0
2019-12-09,/courses,4,1,25,68
2019-12-09,/courses,4,1,16.666666666666664,50
2019-12-09,/courses,1,2,100,0
2019-12-09,/courses,2,1,100,0
2019-12-09,/blog,5,2,100,0
2019-12-09,/courses,1,3,100,0
2019-12-09,/courses,1,1,10,673
2019-12-09,//da-announcement,2,1,100,0
2019-12-09,//da-announcement,1,3,50,239
2019-12-09,/about,1,1,11.11111111111111,367
2019-12-09,/courses,2,4,25,93
2019-12-09,/blog,3,1,7.6923076923076925,2245
2019-12-09,/courses,5,1,11.11111111111111,333
2019-12-09,/for-employers,1,1,16.666666666666664,1302
2019-12-09,/admissions-track,1,1,25,460
2019-12-09,/admissions-track,1,2,100,0
2019-12-09,/edinburgh,1,1,7.6923076923076925,377
2019-12-09,/admissions-track,1,1,33.33333333333333,429
2019-12-09,/courses,1,1,25,882
2019-12-09,/about,1,1,100,0
2019-12-09,/courses,1,1,100,0
2019-12-09,/courses,1,1,100,0
2019-12-09,/blog,1,6,100,0
2019-12-09,/events,1,1,20,143
2019-12-09,/courses,1,1,100,0
2019-12-09,/blog,2,1,100,0
2019-12-09,/courses,4,1,33.33333333333333,25
2019-12-09,/courses,1,1,10,228
2019-12-09,//da-announcement,4,1,50,43
2019-12-09,/about,1,1,16.666666666666664,204
2019-12-09,/courses,24,1,16.666666666666664,74
2019-12-10,/glasgow,1,1,14.285714285714285,150
2019-12-10,/courses,2,1,50,13
2019-12-10,/courses,3,9,100,0
2019-12-10,/courses,5,1,33.33333333333333,168
2019-12-10,/events,6,1,25,112
2019-12-10,/blog,7,1,100,0
2019-12-10,/courses,1,1,14.285714285714285,2367
2019-12-10,//da-announcement,2,1,12.5,291
2019-12-10,/courses,3,2,33.33333333333333,160.5
2019-12-10,/edinburgh,1,1,50,6
2019-12-10,/events,2,1,10,529
2019-12-10,/courses,1,1,25,97
2019-12-10,/courses,1,1,12.5,781
2019-12-10,//da-announcement,17,1,14.285714285714285,86
2019-12-10,/courses,2,1,50,231
2019-12-10,/blog,2,2,50,128.5
2019-12-10,/courses,1,1,100,0
2019-12-10,//da-announcement,1,3,50,25.333333333333332
2019-12-10,/for-employers,2,1,12.5,182
2019-12-10,/about,3,1,25,84
2019-12-10,/courses,5,1,16.666666666666664,120
2019-12-10,/courses,1,2,10,355
2019-12-10,/blog,3,1,100,0
2019-12-10,/courses,1,5,100,0
2019-12-10,/events,1,1,100,0
2019-12-10,/courses,1,1,50,143
2019-12-10,//da-announcement,1,1,100,0
2019-12-10,/courses,3,1,33.33333333333333,24
2019-12-10,/blog,1,1,50,364
2019-12-10,/courses,1,2,50,92
2019-12-10,/about,1,1,12.5,204
2019-12-10,//da-announcement,1,1,20,168
2019-12-10,/blog,1,5,100,0
2019-12-10,/courses,3,1,11.11111111111111,57
2019-12-10,/courses,1,1,33.33333333333333,79
2019-12-10,/courses,1,2,25,336.5
2019-12-10,/courses,1,1,100,0
2019-12-10,/glasgow,1,7,100,0
2019-12-10,/events,1,1,16.666666666666664,246
2019-12-10,/about,14,4,100,0
2019-12-10,/events,1,1,100,0
2019-12-10,/blog,1,1,33.33333333333333,157
2019-12-10,/about,2,2,20,77
2019-12-10,/events,3,1,100,0
2019-12-10,/edinburgh,5,2,50,15.5
2019-12-10,/courses,6,1,100,0
2019-12-10,/courses,8,1,100,0
2019-12-10,/courses,1,1,100,0
2019-12-10,/admissions-track,2,6,100,0
2019-12-10,/courses,8,1,33.33333333333333,120
2019-12-10,/courses,6,1,20,111
2019-12-10,/courses,1,3,100,0
2019-12-10,/blog,3,1,8.333333333333332,278
2019-12-10,/pre-course-work,1,13,100,0
2019-12-10,/for-employers,18,1,20,402
2019-12-10,/courses,13,1,20,835
2019-12-10,/glasgow,6,1,100,0
2019-12-10,/courses,1,1,33.33333333333333,128
2019-12-10,//da-announcement,2,1,7.6923076923076925,285
2019-12-10,/pre-course-work,4,1,33.33333333333333,39
2019-12-10,//da-announcement,6,1,100,0
2019-12-10,/about,1,1,25,27
2019-12-10,/courses,1,1,20,680
2019-12-10,//da-announcement,1,1,25,766
2019-12-10,/courses,1,1,10,415
2019-12-10,/about,1,3,100,0
2019-12-10,/blog,7,1,100,0
2019-12-10,/courses,8,1,20,61
2019-12-10,/pre-course-work,3,12,100,0
2019-12-10,//da-announcement,7,2,100,0
2019-12-10,/blog,4,1,16.666666666666664,194
2019-12-10,/courses,8,1,16.666666666666664,183.5
2019-12-10,/blog,1,1,100,0
2019-12-10,//da-announcement,2,1,25,27
2019-12-10,/blog,3,1,100,0
2019-12-10,/blog,4,1,100,0
2019-12-10,/courses,5,2,16.666666666666664,179
2019-12-10,/blog,6,1,100,0
2019-12-10,/blog,1,1,100,0
2019-12-10,/courses,19,1,5.263157894736842,391
2019-12-10,//da-announcement,2,1,100,0
2019-12-10,/courses,5,1,50,95
2019-12-10,/admissions-track,2,3,50,144.66666666666666
2019-12-10,/about,5,2,100,0
2019-12-10,/edinburgh,5,1,100,0
2019-12-10,/blog,3,1,50,1560
2019-12-10,/courses,5,9,33.33333333333333,121.66666666666667
2019-12-10,/glasgow,6,1,8.333333333333332,266
2019-12-10,/pre-course-work,2,3,33.33333333333333,1108
2019-12-10,/courses,3,1,25,491
2019-12-10,/courses,4,2,50,99.5
2019-12-10,/blog,7,1,100,0
2019-12-10,/courses,3,1,100,0
2019-12-10,/digital-careers,3,2,100,0
2019-12-10,//da-announcement,1,1,100,0
2019-12-10,/black-friday-lottery,2,1,33.33333333333333,31
2019-12-10,/courses,1,1,50,0
2019-12-10,/courses,1,1,33.33333333333333,2
2019-12-10,/about,1,1,25,153
2019-12-10,/courses,2,3,33.33333333333333,34.666666666666664
2019-12-10,/about,3,1,100,0
2019-12-10,/admissions-track,4,1,33.33333333333333,47
2019-12-10,/courses,1,1,14.285714285714285,364
2019-12-10,/courses,2,1,9.090909090909092,110
2019-12-10,/courses,3,1,4.761904761904762,1946
2019-12-10,//da-announcement,4,1,16.666666666666664,1768
2019-12-10,/blog,5,2,100,0
2019-12-10,/courses,9,1,50,42
2019-12-10,//da-announcement,1,4,50,72.75
2019-12-10,//da-announcement,2,2,20,68
2019-12-10,/blog,3,1,100,0
2019-12-10,/courses,6,1,11.11111111111111,433
2019-12-10,//da-announcement,8,2,25,59
2019-12-10,/events,1,1,33.33333333333333,85
2019-12-10,/courses,1,1,100,0
2019-12-10,/courses,1,4,33.33333333333333,288
2019-12-10,//da-announcement,3,1,14.285714285714285,205
2019-12-10,/about,4,1,11.11111111111111,658
2019-12-10,/pre-course-work,1,1,14.285714285714285,1858
2019-12-10,/courses,2,1,20,91
2019-12-10,/courses,1,1,16.666666666666664,433
2019-12-10,/courses,15,1,100,0
2019-12-10,/courses,3,1,6.25,635
2019-12-10,/courses,1,1,25,130
2019-12-10,/courses,11,2,100,0
2019-12-10,/courses,2,1,4.166666666666666,1031
2019-12-10,/courses,3,2,100,0
2019-12-10,/courses,7,1,20,889
2019-12-10,//da-announcement,11,40,100,0
2019-12-10,/blog,10,1,100,0
2019-12-10,/about,1,1,20,168
2019-12-10,/for-employers,2,1,20,914
2019-12-10,/store,1,1,33.33333333333333,24
2019-12-10,/glasgow,16,2,50,11.5
2019-12-10,/admissions-track,2,2,25,913
2019-12-10,/for-employers,3,1,16.666666666666664,105
2019-12-10,/for-employers,7,1,33.33333333333333,55
2019-12-10,/courses,3,1,14.285714285714285,474
2019-12-10,/courses,3,1,14.285714285714285,187
2019-12-10,/blog,1,1,100,0
2019-12-10,/courses,2,1,50,14
2019-12-10,/blog,1,1,100,0
2019-12-10,/blog,14,1,100,0
2019-12-10,//da-announcement,1,2,50,537
2019-12-10,/about,1,1,33.33333333333333,19
2019-12-10,/events,1,1,14.285714285714285,374
2019-12-10,/events,2,1,33.33333333333333,81
2019-12-10,/courses,1,2,100,0
2019-12-10,/courses,1,1,11.11111111111111,372
2019-12-10,/blog,1,1,100,0
2019-12-10,/admissions-track,2,4,50,289.5
2019-12-10,/about,7,1,20,121
2019-12-10,//da-announcement,1,2,33.33333333333333,103
2019-12-10,/courses,1,4,50,320.5
2019-12-10,/courses,4,1,14.285714285714285,139
2019-12-10,/blog,2,1,25,251
2019-12-10,//da-announcement,5,2,20,87
2019-12-10,/courses,6,1,100,0
2019-12-11,/courses,1,1,100,0
2019-12-11,/courses,2,3,25,392.5
2019-12-11,/laptop-competition,3,7,100,0
2019-12-11,/edinburgh,4,3,100,0
2019-12-11,/blog,5,1,100,0
2019-12-11,/admissions-track,7,1,100,0
2019-12-11,/glasgow,1,4,100,0
2019-12-11,/courses,1,1,50,11
2019-12-11,/edinburgh,1,5,100,0
2019-12-11,/courses,2,1,20,195
2019-12-11,/glasgow,5,1,100,0
2019-12-11,/pre-course-work,9,1,16.666666666666664,4053
2019-12-11,/blog,2,2,50,70.5
2019-12-11,/blog,3,1,9.090909090909092,1218
2019-12-11,/courses,4,1,16.666666666666664,1407
2019-12-11,/events,7,12,100,1.0833333333333333
2019-12-11,/courses,1,1,4.761904761904762,1357
2019-12-11,/blog,10,1,5.88235294117647,2344
2019-12-11,/courses,2,1,33.33333333333333,141
2019-12-11,/courses,3,2,33.33333333333333,443
2019-12-11,/courses,4,1,50,11
2019-12-11,/courses,5,2,25,199.5
2019-12-11,/events,6,1,16.666666666666664,119
2019-12-11,/blog,2,1,33.33333333333333,290
2019-12-11,/courses,1,1,25,24
2019-12-11,/blog,2,1,100,0
2019-12-11,/courses,1,1,100,0
2019-12-11,/edinburgh,1,1,50,49
2019-12-11,/events,1,1,33.33333333333333,55
2019-12-11,/about,2,2,100,0
2019-12-11,/edinburgh,3,1,16.666666666666664,409
2019-12-11,/courses,1,1,25,371
2019-12-11,/courses,1,20,100,0
2019-12-11,/courses,1,2,50,19.5
2019-12-11,/courses,1,2,100,0
2019-12-11,/blog,2,1,100,0
2019-12-11,/blog,1,1,50,18
2019-12-11,/courses,1,1,25,85
2019-12-11,/courses,1,1,16.666666666666664,133
2019-12-11,/events,12,1,50,1127
2019-12-11,/digital-careers,1,1,100,0
2019-12-11,/courses,2,2,100,0
2019-12-11,/pre-course-work,1,8,100,0
2019-12-11,/blog,1,1,100,0
2019-12-11,/blog,2,1,100,0
2019-12-11,/courses,4,1,33.33333333333333,38
2019-12-11,/blog,1,1,25,32
2019-12-11,/courses,11,3,33.33333333333333,403
2019-12-11,/courses,3,1,50,124
2019-12-11,//da-announcement,5,1,10,701
2019-12-11,/courses,6,7,100,0
2019-12-11,/blog,7,2,100,0
2019-12-11,/courses,9,1,33.33333333333333,110
2019-12-11,//da-announcement,2,2,20,454.5
2019-12-11,/about,3,1,25,132
2019-12-11,/courses,1,8,100,0
2019-12-11,/courses,11,1,16.666666666666664,1973
2019-12-11,/blog,2,4,100,0
2019-12-11,/for-employers,4,1,20,1238
2019-12-11,/blog,7,1,50,1121
2019-12-11,/courses,1,4,33.33333333333333,42
2019-12-11,/about,2,1,100,0
2019-12-11,/edinburgh,3,1,20,579
2019-12-11,/events,4,1,16.666666666666664,651
2019-12-11,/about,7,1,33.33333333333333,141
2019-12-11,//da-announcement,8,3,20,111.33333333333333
2019-12-11,/blog,1,1,100,0
2019-12-11,/courses,1,1,100,0
2019-12-11,/courses,1,1,33.33333333333333,112
2019-12-11,/blog,1,1,50,169
2019-12-11,/blog,1,1,100,0
2019-12-11,/courses,4,1,25,14
2019-12-11,/blog,2,1,25,185
2019-12-11,/events,3,1,25,1700
2019-12-11,/events,14,1,50,5
2019-12-11,/courses,1,1,100,0
2019-12-11,//da-announcement,13,1,6.25,193
2019-12-11,/courses,2,1,20,663
2019-12-11,/blog,3,2,100,0
2019-12-11,//da-announcement,4,1,20,290
2019-12-11,/blog,5,1,25,64
2019-12-11,/courses,6,1,16.666666666666664,539
2019-12-11,/courses,7,1,14.285714285714285,92
2019-12-11,/about,9,2,33.33333333333333,743.5
2019-12-11,/blog,4,1,100,0
2019-12-11,/courses,3,1,100,0
2019-12-11,/about,1,1,100,0
2019-12-11,/courses,2,1,25,78
2019-12-11,//da-announcement,28,1,50,15
2019-12-11,/events,5,1,100,0
2019-12-11,/for-employers,8,1,25,122
2019-12-11,/courses,1,1,20,153
2019-12-11,/courses,2,1,33.33333333333333,222
2019-12-11,/about,3,3,100,0
2019-12-11,/blog,4,1,33.33333333333333,304
2019-12-11,/courses,5,2,100,0
2019-12-11,/blog,6,2,33.33333333333333,230
2019-12-11,/edinburgh,1,1,25,86
2019-12-11,//da-announcement,10,1,100,0
2019-12-11,/courses,2,2,25,383.5
2019-12-11,/courses,5,5,100,0
2019-12-11,/for-employers,10,1,10,336
2019-12-11,/blog,6,1,100,0
2019-12-11,/events,1,1,9.090909090909092,231
2019-12-11,/store,2,1,100,0
2019-12-11,/courses,3,1,50,233
2019-12-11,/about,4,2,100,0
2019-12-11,/courses,5,1,11.11111111111111,333
2019-12-11,/courses,1,1,25,69
2019-12-11,/courses,2,9,100,0
2019-12-11,/courses,3,1,100,0
2019-12-11,/courses,8,2,14.285714285714285,343.5
2019-12-11,/blog,1,1,100,0
2019-12-11,/courses,2,1,14.285714285714285,262
2019-12-11,/for-employers,8,1,33.33333333333333,98
2019-12-11,/courses,1,1,100,0
2019-12-11,/courses,1,2,33.33333333333333,38
2019-12-11,/pre-course-work,1,5,100,0
2019-12-11,/events,1,1,100,0
2019-12-11,/admissions-track,1,1,100,0
2019-12-11,/blog,10,1,100,0
2019-12-11,/about,15,2,100,0
2019-12-11,/courses,2,1,33.33333333333333,36
2019-12-11,/courses,3,1,20,114
2019-12-11,/edinburgh,4,1,33.33333333333333,26
